-0.051,1.74,0.284
-0.05096,1.78,0.282
-0.05092,1.76,0.284
-0.05088,1.78,0.282
-0.05084,1.78,0.282
-0.0508,1.76,0.284
-0.05076,1.76,0.282
-0.05072,1.76,0.282
-0.05068,1.78,0.282
-0.05064,1.78,0.282
-0.0506,1.78,0.282
-0.05056,1.78,0.284
-0.05052,1.78,0.282
-0.05048,1.78,0.284
-0.05044,1.78,0.284
-0.0504,1.76,0.282
-0.05036,1.78,0.282
-0.05032,1.76,0.286
-0.05028,1.76,0.282
-0.05024,1.78,0.282
-0.0502,1.78,0.282
-0.05016,1.78,0.282
-0.05012,1.76,0.282
-0.05008,1.76,0.284
-0.05004,1.78,0.282
-0.05,1.76,0.282
-0.04996,1.78,0.282
-0.04992,1.74,0.282
-0.04988,1.76,0.282
-0.04984,1.78,0.282
-0.0498,1.76,0.282
-0.04976,1.76,0.282
-0.04972,1.76,0.282
-0.04968,1.76,0.282
-0.04964,1.76,0.282
-0.0496,1.76,0.282
-0.04956,1.78,0.282
-0.04952,1.78,0.282
-0.04948,1.76,0.282
-0.04944,1.76,0.282
-0.0494,1.78,0.282
-0.04936,1.76,0.282
-0.04932,1.78,0.282
-0.04928,1.76,0.282
-0.04924,1.76,0.282
-0.0492,1.76,0.282
-0.04916,1.76,0.282
-0.04912,1.76,0.282
-0.04908,1.76,0.282
-0.04904,1.76,0.282
-0.049,1.76,0.282
-0.04896,1.76,0.282
-0.04892,1.76,0.282
-0.04888,1.76,0.282
-0.04884,1.74,0.282
-0.0488,1.76,0.282
-0.04876,1.76,0.282
-0.04872,1.76,0.28
-0.04868,1.76,0.284
-0.04864,1.76,0.278
-0.0486,1.76,0.282
-0.04856,1.76,0.28
-0.04852,1.76,0.282
-0.04848,1.74,0.282
-0.04844,1.74,0.282
-0.0484,1.76,0.282
-0.04836,1.74,0.282
-0.04832,1.74,0.28
-0.04828,1.76,0.282
-0.04824,1.74,0.282
-0.0482,1.74,0.282
-0.04816,1.76,0.282
-0.04812,1.76,0.282
-0.04808,1.74,0.282
-0.04804,1.74,0.28
-0.048,1.74,0.28
-0.04796,1.74,0.28
-0.04792,1.74,0.282
-0.04788,1.74,0.28
-0.04784,1.74,0.282
-0.0478,1.74,0.282
-0.04776,1.74,0.28
-0.04772,1.76,0.282
-0.04768,1.74,0.282
-0.04764,1.76,0.28
-0.0476,1.74,0.28
-0.04756,1.74,0.282
-0.04752,1.74,0.282
-0.04748,1.74,0.282
-0.04744,1.76,0.28
-0.0474,1.74,0.28
-0.04736,1.74,0.282
-0.04732,1.74,0.282
-0.04728,1.74,0.28
-0.04724,1.74,0.282
-0.0472,1.76,0.282
-0.04716,1.74,0.278
-0.04712,1.74,0.282
-0.04708,1.74,0.282
-0.04704,1.74,0.282
-0.047,1.74,0.282
-0.04696,1.74,0.282
-0.04692,1.72,0.28
-0.04688,1.74,0.28
-0.04684,1.74,0.28
-0.0468,1.74,0.28
-0.04676,1.72,0.278
-0.04672,1.74,0.28
-0.04668,1.74,0.282
-0.04664,1.76,0.28
-0.0466,1.72,0.28
-0.04656,1.74,0.282
-0.04652,1.74,0.282
-0.04648,1.74,0.282
-0.04644,1.74,0.282
-0.0464,1.74,0.282
-0.04636,1.72,0.282
-0.04632,1.72,0.282
-0.04628,1.74,0.28
-0.04624,1.72,0.28
-0.0462,1.74,0.278
-0.04616,1.72,0.278
-0.04612,1.74,0.282
-0.04608,1.74,0.282
-0.04604,1.74,0.28
-0.046,1.74,0.28
-0.04596,1.74,0.28
-0.04592,1.74,0.282
-0.04588,1.72,0.28
-0.04584,1.74,0.28
-0.0458,1.72,0.28
-0.04576,1.72,0.278
-0.04572,1.72,0.28
-0.04568,1.72,0.28
-0.04564,1.74,0.278
-0.0456,1.72,0.28
-0.04556,1.7,0.278
-0.04552,1.72,0.278
-0.04548,1.72,0.28
-0.04544,1.72,0.278
-0.0454,1.74,0.278
-0.04536,1.72,0.28
-0.04532,1.74,0.28
-0.04528,1.74,0.28
-0.04524,1.72,0.278
-0.0452,1.72,0.278
-0.04516,1.72,0.278
-0.04512,1.72,0.278
-0.04508,1.72,0.278
-0.04504,1.72,0.28
-0.045,1.72,0.28
-0.04496,1.72,0.278
-0.04492,1.72,0.28
-0.04488,1.7,0.278
-0.04484,1.72,0.278
-0.0448,1.72,0.278
-0.04476,1.72,0.278
-0.04472,1.72,0.28
-0.04468,1.72,0.28
-0.04464,1.72,0.28
-0.0446,1.7,0.28
-0.04456,1.72,0.28
-0.04452,1.72,0.278
-0.04448,1.7,0.282
-0.04444,1.72,0.278
-0.0444,1.72,0.278
-0.04436,1.72,0.28
-0.04432,1.7,0.278
-0.04428,1.72,0.278
-0.04424,1.72,0.28
-0.0442,1.72,0.278
-0.04416,1.72,0.28
-0.04412,1.72,0.28
-0.04408,1.7,0.278
-0.04404,1.72,0.28
-0.044,1.7,0.278
-0.04396,1.72,0.278
-0.04392,1.68,0.278
-0.04388,1.7,0.278
-0.04384,1.7,0.28
-0.0438,1.7,0.28
-0.04376,1.7,0.278
-0.04372,1.72,0.278
-0.04368,1.7,0.278
-0.04364,1.7,0.278
-0.0436,1.72,0.278
-0.04356,1.7,0.278
-0.04352,1.7,0.278
-0.04348,1.7,0.278
-0.04344,1.7,0.278
-0.0434,1.72,0.278
-0.04336,1.68,0.28
-0.04332,1.72,0.278
-0.04328,1.68,0.278
-0.04324,1.72,0.278
-0.0432,1.68,0.278
-0.04316,1.68,0.278
-0.04312,1.7,0.278
-0.04308,1.7,0.278
-0.04304,1.68,0.278
-0.043,1.7,0.278
-0.04296,1.68,0.278
-0.04292,1.7,0.278
-0.04288,1.7,0.276
-0.04284,1.68,0.276
-0.0428,1.7,0.278
-0.04276,1.68,0.278
-0.04272,1.68,0.278
-0.04268,1.68,0.278
-0.04264,1.7,0.276
-0.0426,1.68,0.278
-0.04256,1.68,0.278
-0.04252,1.68,0.276
-0.04248,1.68,0.278
-0.04244,1.68,0.278
-0.0424,1.68,0.278
-0.04236,1.68,0.278
-0.04232,1.68,0.278
-0.04228,1.7,0.278
-0.04224,1.68,0.278
-0.0422,1.7,0.276
-0.04216,1.68,0.276
-0.04212,1.68,0.278
-0.04208,1.68,0.278
-0.04204,1.68,0.278
-0.042,1.66,0.278
-0.04196,1.66,0.278
-0.04192,1.68,0.278
-0.04188,1.68,0.276
-0.04184,1.68,0.278
-0.0418,1.68,0.276
-0.04176,1.66,0.276
-0.04172,1.66,0.276
-0.04168,1.68,0.276
-0.04164,1.66,0.278
-0.0416,1.68,0.276
-0.04156,1.66,0.276
-0.04152,1.68,0.276
-0.04148,1.66,0.278
-0.04144,1.68,0.278
-0.0414,1.68,0.276
-0.04136,1.66,0.276
-0.04132,1.66,0.278
-0.04128,1.68,0.276
-0.04124,1.66,0.278
-0.0412,1.66,0.274
-0.04116,1.66,0.278
-0.04112,1.66,0.276
-0.04108,1.68,0.276
-0.04104,1.66,0.276
-0.041,1.66,0.276
-0.04096,1.68,0.276
-0.04092,1.66,0.276
-0.04088,1.66,0.276
-0.04084,1.66,0.274
-0.0408,1.66,0.274
-0.04076,1.66,0.276
-0.04072,1.66,0.274
-0.04068,1.66,0.274
-0.04064,1.68,0.276
-0.0406,1.66,0.276
-0.04056,1.66,0.276
-0.04052,1.66,0.276
-0.04048,1.66,0.274
-0.04044,1.66,0.274
-0.0404,1.66,0.274
-0.04036,1.68,0.274
-0.04032,1.66,0.274
-0.04028,1.66,0.276
-0.04024,1.66,0.274
-0.0402,1.64,0.272
-0.04016,1.66,0.276
-0.04012,1.66,0.272
-0.04008,1.64,0.272
-0.04004,1.64,0.274
-0.04,1.64,0.274
-0.03996,1.66,0.272
-0.03992,1.64,0.272
-0.03988,1.64,0.272
-0.03984,1.66,0.272
-0.0398,1.64,0.272
-0.03976,1.66,0.272
-0.03972,1.64,0.27
-0.03968,1.64,0.27
-0.03964,1.64,0.272
-0.0396,1.64,0.272
-0.03956,1.62,0.27
-0.03952,1.62,0.268
-0.03948,1.62,0.27
-0.03944,1.62,0.27
-0.0394,1.64,0.27
-0.03936,1.62,0.268
-0.03932,1.62,0.268
-0.03928,1.64,0.266
-0.03924,1.62,0.268
-0.0392,1.6,0.268
-0.03916,1.62,0.266
-0.03912,1.62,0.268
-0.03908,1.62,0.268
-0.03904,1.62,0.266
-0.039,1.62,0.268
-0.03896,1.62,0.264
-0.03892,1.62,0.266
-0.03888,1.6,0.264
-0.03884,1.6,0.264
-0.0388,1.62,0.264
-0.03876,1.6,0.262
-0.03872,1.6,0.262
-0.03868,1.6,0.262
-0.03864,1.6,0.262
-0.0386,1.6,0.26
-0.03856,1.6,0.262
-0.03852,1.58,0.262
-0.03848,1.58,0.262
-0.03844,1.56,0.258
-0.0384,1.58,0.258
-0.03836,1.58,0.26
-0.03832,1.56,0.256
-0.03828,1.56,0.256
-0.03824,1.54,0.258
-0.0382,1.54,0.256
-0.03816,1.54,0.256
-0.03812,1.56,0.256
-0.03808,1.54,0.252
-0.03804,1.54,0.252
-0.038,1.54,0.252
-0.03796,1.54,0.25
-0.03792,1.54,0.25
-0.03788,1.54,0.25
-0.03784,1.54,0.25
-0.0378,1.52,0.248
-0.03776,1.52,0.246
-0.03772,1.52,0.246
-0.03768,1.52,0.244
-0.03764,1.5,0.244
-0.0376,1.52,0.244
-0.03756,1.5,0.242
-0.03752,1.52,0.242
-0.03748,1.52,0.24
-0.03744,1.5,0.24
-0.0374,1.5,0.24
-0.03736,1.48,0.24
-0.03732,1.46,0.238
-0.03728,1.48,0.238
-0.03724,1.46,0.236
-0.0372,1.46,0.236
-0.03716,1.44,0.234
-0.03712,1.44,0.234
-0.03708,1.44,0.232
-0.03704,1.44,0.23
-0.037,1.42,0.23
-0.03696,1.42,0.228
-0.03692,1.4,0.228
-0.03688,1.42,0.226
-0.03684,1.4,0.226
-0.0368,1.38,0.222
-0.03676,1.38,0.222
-0.03672,1.38,0.222
-0.03668,1.36,0.22
-0.03664,1.36,0.22
-0.0366,1.34,0.218
-0.03656,1.36,0.218
-0.03652,1.34,0.216
-0.03648,1.34,0.214
-0.03644,1.32,0.212
-0.0364,1.3,0.21
-0.03636,1.32,0.212
-0.03632,1.3,0.21
-0.03628,1.28,0.208
-0.03624,1.28,0.206
-0.0362,1.26,0.206
-0.03616,1.26,0.204
-0.03612,1.26,0.202
-0.03608,1.22,0.202
-0.03604,1.24,0.202
-0.036,1.22,0.198
-0.03596,1.18,0.2
-0.03592,1.18,0.196
-0.03588,1.18,0.194
-0.03584,1.16,0.194
-0.0358,1.16,0.192
-0.03576,1.14,0.192
-0.03572,1.16,0.19
-0.03568,1.14,0.19
-0.03564,1.12,0.186
-0.0356,1.1,0.184
-0.03556,1.1,0.184
-0.03552,1.1,0.182
-0.03548,1.06,0.182
-0.03544,1.04,0.18
-0.0354,1.02,0.178
-0.03536,1.02,0.178
-0.03532,1,0.178
-0.03528,1,0.176
-0.03524,0.96,0.174
-0.0352,0.94,0.172
-0.03516,0.94,0.172
-0.03512,0.94,0.168
-0.03508,0.92,0.168
-0.03504,0.9,0.168
-0.035,0.92,0.164
-0.03496,0.9,0.164
-0.03492,0.9,0.164
-0.03488,0.86,0.162
-0.03484,0.88,0.16
-0.0348,0.86,0.16
-0.03476,0.86,0.156
-0.03472,0.82,0.156
-0.03468,0.8,0.156
-0.03464,0.78,0.156
-0.0346,0.8,0.152
-0.03456,0.78,0.154
-0.03452,0.76,0.152
-0.03448,0.76,0.15
-0.03444,0.78,0.15
-0.0344,0.78,0.15
-0.03436,0.86,0.146
-0.03432,0.88,0.144
-0.03428,0.82,0.144
-0.03424,0.74,0.144
-0.0342,0.7,0.142
-0.03416,0.68,0.142
-0.03412,0.66,0.142
-0.03408,0.64,0.14
-0.03404,0.62,0.14
-0.034,0.62,0.138
-0.03396,0.62,0.138
-0.03392,0.62,0.136
-0.03388,0.62,0.136
-0.03384,0.64,0.136
-0.0338,0.66,0.134
-0.03376,0.68,0.134
-0.03372,0.74,0.134
-0.03368,0.82,0.132
-0.03364,0.96,0.132
-0.0336,1,0.132
-0.03356,0.86,0.128
-0.03352,0.68,0.13
-0.03348,0.6,0.128
-0.03344,0.54,0.128
-0.0334,0.52,0.128
-0.03336,0.48,0.126
-0.03332,0.44,0.128
-0.03328,0.42,0.128
-0.03324,0.4,0.128
-0.0332,0.36,0.126
-0.03316,0.36,0.126
-0.03312,0.32,0.126
-0.03308,0.32,0.126
-0.03304,0.3,0.126
-0.033,0.32,0.124
-0.03296,0.26,0.126
-0.03292,0.28,0.124
-0.03288,0.28,0.126
-0.03284,0.26,0.126
-0.0328,0.24,0.124
-0.03276,0.26,0.124
-0.03272,0.22,0.122
-0.03268,0.22,0.124
-0.03264,0.24,0.124
-0.0326,0.22,0.126
-0.03256,0.24,0.124
-0.03252,0.26,0.126
-0.03248,0.3,0.126
-0.03244,0.36,0.124
-0.0324,0.34,0.126
-0.03236,0.28,0.126
-0.03232,0.2,0.126
-0.03228,0.2,0.128
-0.03224,0.2,0.126
-0.0322,0.22,0.128
-0.03216,0.22,0.128
-0.03212,0.22,0.128
-0.03208,0.24,0.13
-0.03204,0.22,0.132
-0.032,0.24,0.13
-0.03196,0.24,0.132
-0.03192,0.26,0.134
-0.03188,0.26,0.134
-0.03184,0.26,0.134
-0.0318,0.28,0.134
-0.03176,0.28,0.136
-0.03172,0.28,0.136
-0.03168,0.3,0.138
-0.03164,0.3,0.138
-0.0316,0.3,0.14
-0.03156,0.32,0.14
-0.03152,0.34,0.14
-0.03148,0.34,0.142
-0.03144,0.36,0.142
-0.0314,0.36,0.144
-0.03136,0.38,0.146
-0.03132,0.4,0.148
-0.03128,0.42,0.146
-0.03124,0.4,0.15
-0.0312,0.42,0.15
-0.03116,0.44,0.152
-0.03112,0.46,0.154
-0.03108,0.52,0.154
-0.03104,0.48,0.158
-0.031,0.5,0.156
-0.03096,0.5,0.158
-0.03092,0.52,0.16
-0.03088,0.52,0.16
-0.03084,0.56,0.162
-0.0308,0.56,0.164
-0.03076,0.58,0.164
-0.03072,0.6,0.168
-0.03068,0.6,0.166
-0.03064,0.62,0.17
-0.0306,0.64,0.17
-0.03056,0.68,0.172
-0.03052,0.66,0.174
-0.03048,0.7,0.174
-0.03044,0.7,0.178
-0.0304,0.72,0.18
-0.03036,0.74,0.18
-0.03032,0.74,0.182
-0.03028,0.76,0.184
-0.03024,0.78,0.186
-0.0302,0.8,0.186
-0.03016,0.8,0.188
-0.03012,0.82,0.188
-0.03008,0.84,0.192
-0.03004,0.86,0.192
-0.03,0.88,0.194
-0.02996,0.9,0.196
-0.02992,0.92,0.198
-0.02988,0.92,0.198
-0.02984,0.94,0.2
-0.0298,0.94,0.2
-0.02976,0.96,0.202
-0.02972,0.98,0.206
-0.02968,0.98,0.208
-0.02964,1,0.206
-0.0296,1.04,0.21
-0.02956,1.04,0.21
-0.02952,1.04,0.212
-0.02948,1.06,0.214
-0.02944,1.06,0.216
-0.0294,1.1,0.216
-0.02936,1.12,0.218
-0.02932,1.12,0.22
-0.02928,1.12,0.22
-0.02924,1.14,0.22
-0.0292,1.16,0.222
-0.02916,1.18,0.222
-0.02912,1.18,0.224
-0.02908,1.18,0.226
-0.02904,1.2,0.226
-0.029,1.2,0.226
-0.02896,1.22,0.23
-0.02892,1.22,0.23
-0.02888,1.24,0.23
-0.02884,1.26,0.23
-0.0288,1.26,0.232
-0.02876,1.26,0.232
-0.02872,1.26,0.234
-0.02868,1.28,0.234
-0.02864,1.28,0.234
-0.0286,1.28,0.234
-0.02856,1.3,0.234
-0.02852,1.3,0.234
-0.02848,1.3,0.234
-0.02844,1.32,0.234
-0.0284,1.32,0.236
-0.02836,1.3,0.236
-0.02832,1.32,0.236
-0.02828,1.32,0.236
-0.02824,1.34,0.236
-0.0282,1.34,0.236
-0.02816,1.34,0.236
-0.02812,1.34,0.236
-0.02808,1.34,0.236
-0.02804,1.34,0.234
-0.028,1.34,0.234
-0.02796,1.34,0.234
-0.02792,1.34,0.234
-0.02788,1.34,0.234
-0.02784,1.34,0.232
-0.0278,1.34,0.232
-0.02776,1.32,0.232
-0.02772,1.32,0.23
-0.02768,1.32,0.23
-0.02764,1.32,0.228
-0.0276,1.32,0.228
-0.02756,1.3,0.226
-0.02752,1.32,0.226
-0.02748,1.28,0.222
-0.02744,1.28,0.222
-0.0274,1.28,0.22
-0.02736,1.26,0.22
-0.02732,1.26,0.218
-0.02728,1.28,0.216
-0.02724,1.24,0.216
-0.0272,1.24,0.216
-0.02716,1.24,0.212
-0.02712,1.22,0.21
-0.02708,1.22,0.21
-0.02704,1.18,0.208
-0.027,1.2,0.206
-0.02696,1.18,0.202
-0.02692,1.18,0.2
-0.02688,1.16,0.198
-0.02684,1.16,0.196
-0.0268,1.12,0.196
-0.02676,1.12,0.192
-0.02672,1.1,0.19
-0.02668,1.08,0.188
-0.02664,1.06,0.188
-0.0266,1.04,0.182
-0.02656,1.02,0.182
-0.02652,1,0.18
-0.02648,1,0.178
-0.02644,0.94,0.174
-0.0264,0.96,0.172
-0.02636,0.94,0.17
-0.02632,0.92,0.166
-0.02628,0.9,0.164
-0.02624,0.86,0.162
-0.0262,0.86,0.16
-0.02616,0.82,0.156
-0.02612,0.82,0.154
-0.02608,0.8,0.152
-0.02604,0.76,0.15
-0.026,0.74,0.146
-0.02596,0.74,0.142
-0.02592,0.68,0.14
-0.02588,0.68,0.14
-0.02584,0.62,0.134
-0.0258,0.62,0.136
-0.02576,0.6,0.13
-0.02572,0.56,0.128
-0.02568,0.54,0.124
-0.02564,0.52,0.122
-0.0256,0.5,0.12
-0.02556,0.46,0.118
-0.02552,0.44,0.112
-0.02548,0.4,0.112
-0.02544,0.38,0.11
-0.0254,0.34,0.108
-0.02536,0.32,0.106
-0.02532,0.3,0.104
-0.02528,0.28,0.1
-0.02524,0.22,0.098
-0.0252,0.22,0.096
-0.02516,0.2,0.096
-0.02512,0.16,0.094
-0.02508,0.14,0.09
-0.02504,0.12,0.09
-0.025,0.08,0.088
-0.02496,0.06,0.084
-0.02492,0.04,0.082
-0.02488,0.02,0.082
-0.02484,-0.02,0.08
-0.0248,-0.04,0.078
-0.02476,-0.08,0.076
-0.02472,-0.08,0.076
-0.02468,-0.12,0.074
-0.02464,-0.16,0.072
-0.0246,-0.18,0.07
-0.02456,-0.2,0.07
-0.02452,-0.22,0.068
-0.02448,-0.24,0.066
-0.02444,-0.26,0.066
-0.0244,-0.28,0.064
-0.02436,-0.3,0.062
-0.02432,-0.32,0.06
-0.02428,-0.34,0.062
-0.02424,-0.36,0.06
-0.0242,-0.36,0.058
-0.02416,-0.38,0.058
-0.02412,-0.4,0.056
-0.02408,-0.4,0.056
-0.02404,-0.42,0.056
-0.024,-0.44,0.054
-0.02396,-0.46,0.052
-0.02392,-0.46,0.052
-0.02388,-0.46,0.052
-0.02384,-0.44,0.052
-0.0238,-0.46,0.05
-0.02376,-0.48,0.05
-0.02372,-0.46,0.05
-0.02368,-0.5,0.048
-0.02364,-0.5,0.048
-0.0236,-0.48,0.048
-0.02356,-0.48,0.046
-0.02352,-0.48,0.048
-0.02348,-0.46,0.046
-0.02344,-0.42,0.046
-0.0234,-0.4,0.046
-0.02336,-0.32,0.044
-0.02332,-0.16,0.046
-0.02328,-0.18,0.044
-0.02324,-0.32,0.046
-0.0232,-0.36,0.046
-0.02316,-0.36,0.044
-0.02312,-0.28,0.046
-0.02308,-0.12,0.044
-0.02304,0.14,0.044
-0.023,0.14,0.042
-0.02296,-0.16,0.042
-0.02292,-0.4,0.042
-0.02288,-0.48,0.044
-0.02284,-0.56,0.044
-0.0228,-0.6,0.042
-0.02276,-0.66,0.046
-0.02272,-0.7,0.044
-0.02268,-0.72,0.044
-0.02264,-0.7,0.044
-0.0226,-0.72,0.042
-0.02256,-0.7,0.044
-0.02252,-0.66,0.044
-0.02248,-0.64,0.046
-0.02244,-0.74,0.046
-0.0224,-0.78,0.044
-0.02236,-0.82,0.046
-0.02232,-0.82,0.046
-0.02228,-0.82,0.046
-0.02224,-0.82,0.046
-0.0222,-0.82,0.046
-0.02216,-0.8,0.048
-0.02212,-0.8,0.048
-0.02208,-0.8,0.048
-0.02204,-0.78,0.048
-0.022,-0.78,0.048
-0.02196,-0.78,0.048
-0.02192,-0.76,0.05
-0.02188,-0.76,0.05
-0.02184,-0.72,0.052
-0.0218,-0.72,0.052
-0.02176,-0.72,0.054
-0.02172,-0.7,0.054
-0.02168,-0.7,0.056
-0.02164,-0.68,0.056
-0.0216,-0.66,0.056
-0.02156,-0.66,0.056
-0.02152,-0.66,0.058
-0.02148,-0.64,0.06
-0.02144,-0.62,0.06
-0.0214,-0.6,0.062
-0.02136,-0.6,0.064
-0.02132,-0.58,0.064
-0.02128,-0.54,0.064
-0.02124,-0.54,0.066
-0.0212,-0.54,0.066
-0.02116,-0.52,0.068
-0.02112,-0.48,0.072
-0.02108,-0.46,0.072
-0.02104,-0.44,0.076
-0.021,-0.42,0.074
-0.02096,-0.4,0.076
-0.02092,-0.36,0.08
-0.02088,-0.34,0.078
-0.02084,-0.32,0.082
-0.0208,-0.32,0.082
-0.02076,-0.3,0.086
-0.02072,-0.24,0.088
-0.02068,-0.24,0.088
-0.02064,-0.2,0.09
-0.0206,-0.2,0.094
-0.02056,-0.18,0.094
-0.02052,-0.14,0.098
-0.02048,-0.1,0.098
-0.02044,-0.08,0.102
-0.0204,-0.06,0.104
-0.02036,-0.04,0.106
-0.02032,0,0.108
-0.02028,0.02,0.11
-0.02024,0.06,0.114
-0.0202,0.06,0.116
-0.02016,0.06,0.116
-0.02012,0.12,0.12
-0.02008,0.14,0.124
-0.02004,0.18,0.126
-0.02,0.2,0.128
-0.01996,0.24,0.128
-0.01992,0.28,0.132
-0.01988,0.3,0.136
-0.01984,0.32,0.138
-0.0198,0.36,0.14
-0.01976,0.38,0.144
-0.01972,0.42,0.146
-0.01968,0.44,0.15
-0.01964,0.44,0.152
-0.0196,0.48,0.154
-0.01956,0.52,0.156
-0.01952,0.52,0.158
-0.01948,0.56,0.164
-0.01944,0.6,0.168
-0.0194,0.62,0.168
-0.01936,0.64,0.17
-0.01932,0.66,0.172
-0.01928,0.68,0.176
-0.01924,0.7,0.178
-0.0192,0.74,0.18
-0.01916,0.74,0.182
-0.01912,0.78,0.186
-0.01908,0.8,0.188
-0.01904,0.82,0.19
-0.019,0.84,0.194
-0.01896,0.86,0.196
-0.01892,0.9,0.198
-0.01888,0.9,0.198
-0.01884,0.92,0.202
-0.0188,0.96,0.202
-0.01876,0.98,0.208
-0.01872,0.98,0.208
-0.01868,1,0.212
-0.01864,1.02,0.212
-0.0186,1.02,0.214
-0.01856,1.06,0.216
-0.01852,1.06,0.218
-0.01848,1.08,0.218
-0.01844,1.12,0.222
-0.0184,1.12,0.222
-0.01836,1.12,0.226
-0.01832,1.16,0.228
-0.01828,1.14,0.228
-0.01824,1.18,0.23
-0.0182,1.18,0.232
-0.01816,1.2,0.234
-0.01812,1.22,0.234
-0.01808,1.22,0.238
-0.01804,1.26,0.238
-0.018,1.24,0.238
-0.01796,1.26,0.24
-0.01792,1.26,0.24
-0.01788,1.28,0.24
-0.01784,1.28,0.246
-0.0178,1.28,0.244
-0.01776,1.28,0.244
-0.01772,1.3,0.246
-0.01768,1.3,0.248
-0.01764,1.3,0.248
-0.0176,1.32,0.248
-0.01756,1.32,0.25
-0.01752,1.34,0.248
-0.01748,1.36,0.25
-0.01744,1.36,0.254
-0.0174,1.36,0.252
-0.01736,1.36,0.254
-0.01732,1.36,0.254
-0.01728,1.36,0.254
-0.01724,1.34,0.254
-0.0172,1.36,0.254
-0.01716,1.36,0.256
-0.01712,1.4,0.256
-0.01708,1.4,0.258
-0.01704,1.38,0.258
-0.017,1.4,0.258
-0.01696,1.38,0.258
-0.01692,1.4,0.258
-0.01688,1.4,0.26
-0.01684,1.4,0.26
-0.0168,1.4,0.262
-0.01676,1.42,0.258
-0.01672,1.42,0.262
-0.01668,1.42,0.262
-0.01664,1.4,0.262
-0.0166,1.4,0.26
-0.01656,1.4,0.264
-0.01652,1.42,0.262
-0.01648,1.42,0.262
-0.01644,1.4,0.262
-0.0164,1.42,0.264
-0.01636,1.42,0.264
-0.01632,1.42,0.262
-0.01628,1.42,0.264
-0.01624,1.42,0.262
-0.0162,1.42,0.264
-0.01616,1.42,0.264
-0.01612,1.42,0.262
-0.01608,1.42,0.264
-0.01604,1.42,0.264
-0.016,1.42,0.264
-0.01596,1.42,0.264
-0.01592,1.42,0.264
-0.01588,1.44,0.264
-0.01584,1.42,0.266
-0.0158,1.44,0.266
-0.01576,1.42,0.266
-0.01572,1.42,0.266
-0.01568,1.42,0.264
-0.01564,1.42,0.264
-0.0156,1.42,0.264
-0.01556,1.42,0.266
-0.01552,1.42,0.266
-0.01548,1.4,0.266
-0.01544,1.44,0.264
-0.0154,1.42,0.266
-0.01536,1.42,0.262
-0.01532,1.42,0.266
-0.01528,1.44,0.264
-0.01524,1.4,0.266
-0.0152,1.4,0.266
-0.01516,1.42,0.264
-0.01512,1.42,0.266
-0.01508,1.42,0.266
-0.01504,1.44,0.264
-0.015,1.4,0.268
-0.01496,1.44,0.266
-0.01492,1.44,0.266
-0.01488,1.42,0.264
-0.01484,1.42,0.266
-0.0148,1.42,0.264
-0.01476,1.42,0.266
-0.01472,1.4,0.266
-0.01468,1.42,0.264
-0.01464,1.42,0.264
-0.0146,1.42,0.266
-0.01456,1.44,0.266
-0.01452,1.44,0.266
-0.01448,1.42,0.264
-0.01444,1.44,0.266
-0.0144,1.42,0.264
-0.01436,1.4,0.264
-0.01432,1.42,0.266
-0.01428,1.42,0.266
-0.01424,1.44,0.264
-0.0142,1.42,0.266
-0.01416,1.42,0.264
-0.01412,1.42,0.266
-0.01408,1.4,0.266
-0.01404,1.42,0.264
-0.014,1.42,0.266
-0.01396,1.42,0.266
-0.01392,1.42,0.266
-0.01388,1.4,0.266
-0.01384,1.42,0.268
-0.0138,1.42,0.266
-0.01376,1.42,0.266
-0.01372,1.42,0.266
-0.01368,1.42,0.266
-0.01364,1.42,0.266
-0.0136,1.42,0.264
-0.01356,1.42,0.266
-0.01352,1.42,0.266
-0.01348,1.42,0.266
-0.01344,1.42,0.264
-0.0134,1.42,0.264
-0.01336,1.44,0.266
-0.01332,1.42,0.266
-0.01328,1.4,0.264
-0.01324,1.4,0.266
-0.0132,1.42,0.266
-0.01316,1.4,0.266
-0.01312,1.42,0.264
-0.01308,1.4,0.264
-0.01304,1.4,0.264
-0.013,1.42,0.264
-0.01296,1.4,0.266
-0.01292,1.4,0.264
-0.01288,1.4,0.266
-0.01284,1.42,0.264
-0.0128,1.4,0.266
-0.01276,1.4,0.264
-0.01272,1.42,0.266
-0.01268,1.42,0.264
-0.01264,1.4,0.264
-0.0126,1.42,0.264
-0.01256,1.4,0.266
-0.01252,1.4,0.264
-0.01248,1.42,0.266
-0.01244,1.4,0.266
-0.0124,1.4,0.266
-0.01236,1.4,0.266
-0.01232,1.4,0.264
-0.01228,1.42,0.264
-0.01224,1.4,0.264
-0.0122,1.4,0.266
-0.01216,1.4,0.264
-0.01212,1.4,0.266
-0.01208,1.4,0.264
-0.01204,1.4,0.264
-0.012,1.42,0.262
-0.01196,1.42,0.264
-0.01192,1.4,0.264
-0.01188,1.4,0.266
-0.01184,1.4,0.266
-0.0118,1.4,0.264
