309.14999998784134,1.5462371897061096e+16,56932773.11126833
314.14999996040314,2.1227511858884504e+16,59490379.68435154
319.14999831977667,2.9802960039574696e+16,29898092.252939165
324.14999924309944,4.48285468679494e+16,38225318.31449597
329.1499971480844,6.2914444844292824e+16,29956024.708457146
334.14999456380644,9.178769477475066e+16,21599786.01859539
342.1499997847843,1.581709892745175e+17,-14817368.24542665
345.1500002264517,2.1605621682369443e+17,-34166109.34402503
356.15000084318353,4.314400986338497e+17,-31452158.067364234
362.15000000199063,5.042361032899156e+17,38692813.68466196
367.15000148838806,6.011100368103489e+17,66512684.09247331
372.15000003190426,9.652265915927899e+17,27223230.065367635
377.15000019710754,8.895646908517253e+17,-58643635.16421928
382.150000872327,1.342902378727718e+18,-134072477.92093395
387.15000025924513,2.027614213478331e+18,109683960.96191238